Competition,Date,Competition,Sport,Event,Stroke,Gender,Rank,Medal,Name,Nation,DoB,Country,Age (days),Time,PhaseName,Distance,Speed,Olympic Year,Olympic Cycle,Pred Formula Speed,Cond Pred Formula Speed,Residuals,Residuals Conditional
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,31,,Katarina Filova,SVK,14/05/1989,Slovakia,23-080,56.58,,100,1.767408978,2012,0,1.695118141,1.77111356,0.072290838,-0.003704582
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,32,,Nery-Mantey Niangkouara,GRE,14/03/1983,Greece,29-141,56.63,,100,1.76584849,2012,0,1.695118141,1.835502941,0.070730349,-0.069654451
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,33,,Arlene Semeco,VEN,11/1/1984,Venezuela,28-204,56.9,,100,1.757469244,2012,0,1.695118141,1.800361724,0.062351103,-0.04289248
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,34,,Jasmine Alkhaldi,PHI,20/06/1993,Philippines,19-043,57.13,,100,1.750393839,2012,0,1.695118141,1.743613162,0.055275698,0.006780677
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,35,,Miroslava Najdanovski,SRB,10/1/1988,Serbia,24-205,57.45,,100,1.740644038,2012,0,1.695118141,1.777074339,0.045525897,-0.036430301
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,35,,Megan Fonteno,ASA,5/3/1993,American Samoa,19-150,57.45,,100,1.740644038,2012,0,1.695118141,1.738558241,0.045525897,0.002085797
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,37,,Karen Torrez,BOL,29/07/1992,Bolivia,20-004,57.78,,100,1.730702665,2012,0,1.695118141,1.687896181,0.035584524,0.042806484
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,38,,Clelia Tini,SMR,2/1/1992,San Marino,20-213,58.29,,100,1.71556013,2012,0,1.695118141,1.701905009,0.02044199,0.013655121
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,39,,Jade Ashleigh Howard,ZAM,3/4/1995,Zambia,17-121,59.35,,100,1.684919966,2012,0,1.695118141,1.651462837,-0.010198175,0.03345713
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,40,,Baean Jouma,SYR,13/04/1994,Syria,18-111,59.78,,100,1.672800268,2012,0,1.695118141,1.671334413,-0.022317873,0.001465855
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,41,,Karen Riveros,PAR,4/12/1994,Paraguay,17-242,59.86,,100,1.670564651,2012,0,1.695118141,1.680694726,-0.02455349,-0.010130076
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,42,,Britany Van Lange,GUY,17/11/1996,Guyana,15-259,61.62,,100,1.622849724,2012,0,1.695118141,1.592601084,-0.072268417,0.03024864
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,43,,Estellah Fils Rabetsara,MAD,29/05/1994,Madagascar,18-065,62.39,,100,1.602820965,2012,0,1.695118141,1.564535524,-0.092297176,0.038285441
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,44,,Reshika Amali Udugampola,SRI,13/11/1993,Sri Lanka,18-263,64.93,,100,1.540120129,2012,0,1.695118141,1.553724444,-0.154998011,-0.013604315
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,45,,Magdalena Moshi,TAN,30/11/1990,Tanzania,21-246,65.8,,100,1.519756839,2012,0,1.695118141,1.468854535,-0.175361302,0.050902304
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,46,,Mareme Faye,SEN,27/05/1987,Senegal,25-067,66.42,,100,1.505570611,2012,0,1.695118141,1.521645842,-0.18954753,-0.01607523
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,47,,Shreya Dhital,NEP,12/4/1995,Nepal,17-112,70.8,,100,1.412429379,2012,0,1.695118141,1.38103148,-0.282688762,0.031397899
OG,2/8/2012,Olympic Games,Swimming,100m,FRS,F,48,,Sihame Ayouba Ali,COM,15/08/1994,Comoros,17-353,74.4,,100,1.344086022,2012,0,1.695118141,1.290582578,-0.351032119,0.053503443
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,1,G,Maria Baklakova,RUS,14/03/1997,Russia,15-113,55.08,,100,1.815541031,2012,0,1.695118141,1.788811631,0.12042289,0.026729401
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,2,S,Anna-Stephanie Dietterle,GER,23/02/1997,Germany,15-133,55.42,,100,1.804402743,2012,0,1.695118141,1.768010811,0.109284602,0.036391932
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,3,B,Amelia Benedicte Maughan,GBR,16/05/1996,Great Britain,16-050,55.64,,100,1.797268152,2012,0,1.695118141,1.750163067,0.102150012,0.047105085
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,4,,Louise Hansson,SWE,24/11/1996,Sweden,15-224,55.08,,100,1.815541031,2012,0,1.695118141,1.775438123,0.12042289,0.040102908
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,5,,Grace Vertigans,GBR,24/03/1996,Great Britain,16-103,56.32,,100,1.775568182,2012,0,1.695118141,1.783432405,0.080450041,-0.007864224
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,6,,Valeriia Kolotushkina,RUS,6/6/1996,Russia,16-029,56.49,,100,1.770224819,2012,0,1.695118141,1.764794926,0.075106678,0.005429893
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,7,,Nastja Govejsek,SLO,15/07/1997,Slovenia,14-356,56.67,,100,1.764602082,2012,0,1.695118141,1.773543163,0.069483941,-0.008941081
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,8,,Sina Wegel,GER,,Germany,,56.73,,100,1.762735766,2012,0,1.695118141,1.74601504,0.067617625,0.016720726
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,9,,Amy de Langen,NED,15/04/1997,Netherlands,15-081,57.11,,100,1.751006829,2012,0,1.695118141,1.744468603,0.055888688,0.006538226
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,10,,Diana Sokolowska,POL,19/02/1996,Poland,16-137,57.13,,100,1.750393839,2012,0,1.695118141,1.74689312,0.055275698,0.003500719
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,11,,Anna Kolarova,CZE,,Czech Republic,,57.37,,100,1.743071292,2012,0,1.695118141,1.742134265,0.047953151,0.000937027
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,12,,Denise van Ark,NED,30/05/1996,Netherlands,16-036,57.38,,100,1.742767515,2012,0,1.695118141,1.741836503,0.047649374,0.000931012
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,13,,Fatima Gallardo Carapeto,ESP,,Spain,,57.61,,100,1.735809755,2012,0,1.695118141,1.769005503,0.040691614,-0.033195747
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,14,,Marta Ruiz Dominguez,ESP,,Spain,,57.75,,100,1.731601732,2012,0,1.695118141,1.73089112,0.036483591,0.000710612
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,15,,Giorgia Biondani,ITA,14/06/1997,Italy,15-021,57.75,,100,1.731601732,2012,0,1.695118141,1.74359893,0.036483591,-0.011997198
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,16,,Maria Batliner,AUT,,Austria,,58.41,,100,1.71203561,2012,0,1.695118141,1.718477916,0.01691747,-0.006442306
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,17,,Harriet Cooper,GBR,15/07/1997,Great Britain,14-356,57.14,,100,1.750087504,2012,0,1.695118141,1.73086222,0.054969364,0.019225285
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,18,,Helen Scholtissek,GER,,Germany,,57.25,,100,1.746724891,2012,0,1.695118141,1.758088065,0.05160675,-0.011363174
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,19,,Rozaliya Nasretdinova,RUS,10/2/1997,Russia,15-146,57.38,,100,1.742767515,2012,0,1.695118141,1.750999507,0.047649374,-0.008231992
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,20,,Amelie Braul,GER,,Germany,,57.6,,100,1.736111111,2012,0,1.695118141,1.735311653,0.04099297,0.000799458
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,21,,Rosa Veerman,NED,20/11/1996,Netherlands,15-228,57.8,,100,1.730103806,2012,0,1.695118141,1.718257511,0.034985665,0.011846296
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,22,,Julie Meynen,LUX,15/08/1997,Luxembourg,14-325,57.83,,100,1.729206294,2012,0,1.695118141,1.76015001,0.034088153,-0.030943715
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,23,,Kristina Pukhova,RUS,,Russia,,57.84,,100,1.728907331,2012,0,1.695118141,1.7282497,0.03378919,0.000657631
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,24,,Wanda Dollmayer,SWE,,Sweden,,57.97,,100,1.725030188,2012,0,1.695118141,1.724448656,0.029912047,0.000581532
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,25,,Esmée Bos,NED,12/7/1996,Netherlands,15-359,58.02,,100,1.723543606,2012,0,1.695118141,1.722991208,0.028425465,0.000552398
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,26,,Julie Levisen,DEN,16/01/1997,Denmark,15-171,58.05,,100,1.722652885,2012,0,1.695118141,1.743381696,0.027534745,-0.020728811
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,27,,Eva Gliozeryte,LTU,,Lithuania,,58.11,,100,1.720874204,2012,0,1.695118141,1.71491964,0.025756063,0.005954565
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,27,,Miriana Durante,ITA,,Italy,,58.11,,100,1.720874204,2012,0,1.695118141,1.72037406,0.025756063,0.000500144
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,29,,Chloe Tutton,GBR,17/07/1996,Great Britain,15-354,58.2,,100,1.718213058,2012,0,1.695118141,1.722368016,0.023094918,-0.004154957
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,30,,Beatriz Del Corral Carreras,ESP,,Spain,,58.28,,100,1.715854496,2012,0,1.695118141,1.715452402,0.020736355,0.000402094
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,30,,Kaja Sajovec,SLO,,Slovenia,,58.28,,100,1.715854496,2012,0,1.695118141,1.702340683,0.020736355,0.013513813
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,32,,Lena Kreundl,AUT,19/09/1997,Austria,14-290,58.36,,100,1.713502399,2012,0,1.695118141,1.741772059,0.018384258,-0.02826966
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,33,,Sarah Bro,DEN,4/3/1996,Denmark,16-123,58.58,,100,1.707067258,2012,0,1.695118141,1.700495191,0.011949118,0.006572068
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,34,,Marlene Pavlu Lewin,SWE,,Sweden,,58.66,,100,1.704739175,2012,0,1.695118141,1.704553208,0.009621034,0.000185966
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,35,,Ilknur Nihan Cakici,TUR,10/3/1996,Turkey,16-117,58.69,,100,1.70386778,2012,0,1.695118141,1.707959948,0.008749639,-0.004092168
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,36,,Nina Stegu,SLO,,Slovenia,,58.73,,100,1.702707305,2012,0,1.695118141,1.702560698,0.007589164,0.000146606
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,36,,Elif Nur Nas,TUR,,Turkey,,58.73,,100,1.702707305,2012,0,1.695118141,1.702560698,0.007589164,0.000146606
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,38,,Jaqueline Hippi,SWE,,Sweden,,58.78,,100,1.701258932,2012,0,1.695118141,1.698452071,0.006140791,0.00280686
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,39,,Gioelemaria Origlia,ITA,,Italy,,58.83,,100,1.699813021,2012,0,1.695118141,1.699722401,0.00469488,9.06194E-05
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,40,,Vochimié Koindredi,FRA,23/12/1996,France,15-195,58.92,,100,1.697216565,2012,0,1.695118141,1.716024236,0.002098424,-0.018807671
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,41,,Paola Biagioli,ITA,,Italy,,58.99,,100,1.695202577,2012,0,1.695118141,1.695200949,8.44359E-05,1.62759E-06
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,42,,Nikola Petryka,POL,,Poland,,59.01,,100,1.694628029,2012,0,1.695118141,1.67287836,-0.000490112,0.021749669
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,43,,Isabel Pinto Abreu,POR,,Portugal,,59.07,,100,1.692906721,2012,0,1.695118141,1.69294932,-0.00221142,-4.25992E-05
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,44,,Palmira Chaparro Canela,ESP,,Spain,,59.15,,100,1.690617075,2012,0,1.695118141,1.6981917,-0.004501066,-0.007574625
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,45,,Varvara Yangicher,UKR,,Ukraine,,59.29,,100,1.686625063,2012,0,1.695118141,1.68678837,-0.008493078,-0.000163306
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,46,,Mira Palovuori,FIN,,Finland,,59.43,,100,1.682651859,2012,0,1.695118141,1.676540571,-0.012466281,0.006111288
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,47,,Zohar Shikler,ISR,,Israel,,59.62,,100,1.6772895,2012,0,1.695118141,1.676401332,-0.017828641,0.000888169
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,48,,Dora Vrcic,CRO,1/1/1996,Croatia,16-186,59.63,,100,1.677008217,2012,0,1.695118141,1.678864901,-0.018109923,-0.001856684
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,49,,Salla Elovirta,FIN,,Finland,,59.77,,100,1.673080141,2012,0,1.695118141,1.621755703,-0.022038,0.051324437
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,50,,Amalie Oestrup,DEN,,Denmark,,60.09,,100,1.664170411,2012,0,1.695118141,1.669428473,-0.03094773,-0.005258062
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,51,,Oksana Korniyenko,UKR,,Ukraine,,60.25,,100,1.659751037,2012,0,1.695118141,1.660425735,-0.035367103,-0.000674698
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,52,,Almina Ungeldi,TUR,,Turkey,,60.29,,100,1.658649859,2012,0,1.695118141,1.659345337,-0.036468282,-0.000695478
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,53,,Vanessa Caserini,SUI,,Switzerland,,60.93,,100,1.641227638,2012,0,1.695118141,1.642250039,-0.053890503,-0.001022401
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,54,,Cecilia Eysturdal,FRO,,Faroe Islands,,61.67,,100,1.621533971,2012,0,1.695118141,1.590975196,-0.07358417,0.030558775
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,55,,Gudrun Mortensen,FRO,11/3/1997,Faroe Islands,15-116,61.96,,100,1.61394448,2012,0,1.695118141,1.610036911,-0.081173661,0.003907569
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,56,,Ivona Vujovic,MNE,,Montenegro,,63.03,,100,1.586546089,2012,0,1.695118141,1.5820718,-0.108572052,0.004474289
RegChJun,5/7/2012,European Junior Championships,Swimming,100m,FRS,F,57,,Ksenija Jovic,MNE,,Montenegro,,63.46,,100,1.575795777,2012,0,1.695118141,1.569869276,-0.119322364,0.005926501
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,1,G,Francesca Halsall,ENG,12/4/1990,Great Britain,22-059,54.26,,100,1.842978253,2012,0,1.695118141,1.852799177,0.147860112,-0.009820924
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,2,S,Camille Muffat,FRA,28/10/1989,France,22-226,54.4,,100,1.838235294,2012,0,1.695118141,1.828342935,0.143117153,0.009892359
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,3,B,Amy Smith,ENG,24/07/1987,Great Britain,24-322,54.87,,100,1.822489521,2012,0,1.695118141,1.813794415,0.12737138,0.008695105
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,4,,Charlotte Bonnet,FRA,14/02/1995,France,17-117,54.93,,100,1.820498817,2012,0,1.695118141,1.803409395,0.125380676,0.017089422
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,5,,Victoria Poon,CAN,12/10/1984,Canada,27-242,55.6,,100,1.798561151,2012,0,1.695118141,1.819346377,0.10344301,-0.020785226
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,6,,Jessica Morrison,AUS,18/05/1992,Australia,20-023,55.75,,100,1.793721973,2012,0,1.695118141,1.798983075,0.098603832,-0.005261102
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,7,,Cao Yue,CHN,29/10/1995,China,16-225,55.78,,100,1.792757261,2012,0,1.695118141,1.780282326,0.09763912,0.012474934
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,8,,Merindah Dingjan,AUS,15/01/1991,Australia,21-147,55.83,,100,1.791151711,2012,0,1.695118141,1.795632209,0.09603357,-0.004480499
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,9,,Sandrine Mainville,CAN,20/03/1992,Canada,20-082,55.97,,100,1.786671431,2012,0,1.695118141,1.788754885,0.09155329,-0.002083454
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,10,,Silvia Di Pietro,ITA,6/4/1993,Italy,19-065,56.09,,100,1.782848993,2012,0,1.695118141,1.797540285,0.087730852,-0.014691292
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,11,,Emma Wilkins,GBR,1/2/1991,Great Britain,21-130,56.61,,100,1.766472355,2012,0,1.695118141,1.755089922,0.071354214,0.011382433
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,12,,Mylène Lazare,FRA,20/11/1987,France,24-203,56.65,,100,1.765225066,2012,0,1.695118141,1.76927992,0.070106925,-0.004054854
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,13,,Chen Xinyi,CHN,2/1/1998,China,14-160,56.99,,100,1.754693806,2012,0,1.695118141,1.75352589,0.059575665,0.001167916
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,14,,Heather MacLean,CAN,1/4/1992,Canada,20-070,57.19,,100,1.74855744,2012,0,1.695118141,1.780801804,0.053439299,-0.032244364
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,15,,Marta Gonzalez Crivillers,ESP,9/4/1995,Spain,17-062,59.36,,100,1.684636119,2012,0,1.695118141,1.6891639,-0.010482022,-0.004527781
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,16,,Zhang Xiaorui,CHN,,China,,60.22,,100,1.660577881,2012,0,1.695118141,1.676000302,-0.03454026,-0.015422421
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,17,,Sinead Russell,CAN,15/06/1993,Canada,18-361,56.27,,100,1.777145904,2012,0,1.695118141,1.775527852,0.082027763,0.001618051
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,18,,Béryl Gastaldello,FRA,13/02/1995,France,17-118,56.85,,100,1.759014952,2012,0,1.695118141,1.75955143,0.063896811,-0.000536478
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,19,,Joanne Jackson,ENG,12/9/1986,Great Britain,25-272,57.65,,100,1.734605377,2012,0,1.695118141,1.73914546,0.039487236,-0.004540083
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,20,,Ruta Meilutyte,LTU,19/03/1997,Lithuania,15-083,58.3,,100,1.715265866,2012,0,1.695118141,1.77156996,0.020147725,-0.056304094
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,21,,Ragnheidur Ragnarsdottir,ISL,24/10/1984,Iceland,27-230,58.64,,100,1.7053206,2012,0,1.695118141,1.769003798,0.010202459,-0.063683198
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,22,,Christine Briedenhann,NAM,3/2/1996,Namibia,16-128,58.91,,100,1.697504668,2012,0,1.695118141,1.672283041,0.002386527,0.025221627
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,23,,Christina Munkholm,DEN,13/07/1996,Denmark,15-333,58.96,,100,1.696065129,2012,0,1.695118141,1.704082823,0.000946988,-0.008017694
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,24,,Noemi Girardet,SUI,12/12/1994,Switzerland,17-181,59.01,,100,1.694628029,2012,0,1.695118141,1.7002677,-0.000490112,-0.005639671
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,25,,Anouchka Martin,FRA,5/2/1993,France,19-126,59.01,,100,1.694628029,2012,0,1.695118141,1.70359755,-0.000490112,-0.008969521
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,26,,Sarah Bro,DEN,4/3/1996,Denmark,16-098,59.03,,100,1.694053871,2012,0,1.695118141,1.700495191,-0.00106427,-0.00644132
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,27,,Amalie Oestrup,DEN,,Denmark,,59.73,,100,1.674200569,2012,0,1.695118141,1.669428473,-0.020917572,0.004772096
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,28,,Julie Levisen,DEN,16/01/1997,Denmark,15-146,59.76,,100,1.673360107,2012,0,1.695118141,1.743381696,-0.021758034,-0.070021589
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,29,,Aneta Pechancová,CZE,5/6/1992,Czech Republic,20-005,60.18,,100,1.661681622,2012,0,1.695118141,1.662319855,-0.033436519,-0.000638233
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,30,,Alexandra Touretski,SUI,,Switzerland,,61.04,,100,1.638269987,2012,0,1.695118141,1.621608601,-0.056848154,0.016661386
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,31,,Lucia Martelli,ITA,29/11/1996,Italy,15-194,61.62,,100,1.622849724,2012,0,1.695118141,1.650049107,-0.072268417,-0.027199383
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,32,,Danae Pellizzoni,FRA,,France,,64.86,,100,1.5417823,2012,0,1.695118141,1.530021538,-0.15333584,0.011760762
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,33,,Alizee Danthez,FRA,1/9/1996,France,15-283,67.01,,100,1.49231458,2012,0,1.695118141,1.501229437,-0.202803561,-0.008914857
GP,10/6/2012,Monaco,Swimming,100m,FRS,F,34,,Anarita Pereira Ferreira,POR,24/06/1997,Portugal,14-352,67.28,,100,1.486325803,2012,0,1.695118141,1.47098772,-0.208792338,0.015338083
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,1,G,Amy Smith,ENG,24/07/1987,Great Britain,24-319,54.96,,100,1.819505095,2012,0,1.695118141,1.813794415,0.124386954,0.005710679
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,2,S,Michelle Coleman,SWE,31/10/1993,Sweden,18-220,55.15,,100,1.813236627,2012,0,1.695118141,1.787345003,0.118118487,0.025891625
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,3,B,Charlotte Bonnet,FRA,14/02/1995,France,17-114,55.21,,100,1.811266075,2012,0,1.695118141,1.803409395,0.116147934,0.00785668
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,4,,Victoria Poon,CAN,12/10/1984,Canada,27-239,55.33,,100,1.807337791,2012,0,1.695118141,1.819346377,0.112219651,-0.012008586
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,5,,Therese Alshammar,SWE,26/08/1977,Sweden,34-286,55.64,,100,1.797268152,2012,0,1.695118141,1.844939069,0.102150012,-0.047670917
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,6,,Jessica Morrison,AUS,18/05/1992,Australia,20-020,55.69,,100,1.795654516,2012,0,1.695118141,1.798983075,0.100536375,-0.003328559
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,7,,Heather MacLean,CAN,1/4/1992,Canada,20-067,55.79,,100,1.79243592,2012,0,1.695118141,1.780801804,0.09731778,0.011634116
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,8,,Marieke D'Cruz,AUS,9/2/1986,Australia,26-119,56.66,,100,1.764913519,2012,0,1.695118141,1.795510119,0.069795378,-0.0305966
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,9,,Femke Heemskerk,NED,21/09/1987,Netherlands,24-260,55.89,,100,1.789228842,2012,0,1.695118141,1.838264167,0.094110702,-0.049035324
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,10,,Inge Dekker,NED,18/08/1985,Netherlands,26-294,55.97,,100,1.786671431,2012,0,1.695118141,1.836586652,0.09155329,-0.04991522
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,11,,Sandrine Mainville,CAN,20/03/1992,Canada,20-079,56.09,,100,1.782848993,2012,0,1.695118141,1.788754885,0.087730852,-0.005905893
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,12,,Merindah Dingjan,AUS,15/01/1991,Australia,21-144,56.23,,100,1.778410101,2012,0,1.695118141,1.795632209,0.083291961,-0.017222108
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,13,,Chantal Vanlandeghem,CAN,5/3/1994,Canada,18-094,56.47,,100,1.77085178,2012,0,1.695118141,1.789221505,0.075733639,-0.018369725
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,14,,Cao Yue,CHN,29/10/1995,China,16-222,56.51,,100,1.769598301,2012,0,1.695118141,1.780282326,0.07448016,-0.010684025
GP,7/6/2012,Canet-en-Roussillon,Swimming,100m,FRS,F,15,,Magdalena Kuras,SWE,14/05/1988,Sweden,24-024,56.84,,100,1.759324419,2012,0,1.695118141,1.762919476,0.064206279,-0.003595057
