tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
680,1/7/2013 16:08:00,1/7/2013 16:20:00,458,11 Ave & W 27 St,40.751396,-74.005226,347,W Houston St & Hudson St,40.72873888,-74.00748842,15457,Subscriber,1977,1
368,1/7/2013 16:09:00,1/7/2013 16:15:00,280,E 10 St & 5 Ave,40.73331967,-73.99510132,347,W Houston St & Hudson St,40.72873888,-74.00748842,15749,Subscriber,1967,2
779,1/7/2013 16:09:00,1/7/2013 16:22:00,2012,E 27 St & 1 Ave,40.739445,-73.976806,401,Allen St & Rivington St,40.72019576,-73.98997825,16540,Subscriber,1983,1
544,1/7/2013 16:09:00,1/7/2013 16:18:00,402,Broadway & E 22 St,40.7403432,-73.98955109,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20282,Subscriber,1980,1
351,1/7/2013 16:09:00,1/7/2013 16:15:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,528,2 Ave & E 31 St,40.74290902,-73.97706058,14835,Customer,\N,0
511,1/7/2013 16:09:00,1/7/2013 16:17:00,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,285,Broadway & E 14 St,40.73454567,-73.99074142,15715,Subscriber,1970,1
2070,1/7/2013 16:09:00,1/7/2013 16:43:00,326,E 11 St & 1 Ave,40.72953837,-73.98426726,447,8 Ave & W 52 St,40.76370739,-73.9851615,19267,Subscriber,1976,2
628,1/7/2013 16:09:00,1/7/2013 16:19:00,285,Broadway & E 14 St,40.73454567,-73.99074142,433,E 13 St & Avenue A,40.72955361,-73.98057249,19535,Subscriber,1966,1
570,1/7/2013 16:09:00,1/7/2013 16:19:00,164,E 47 St & 2 Ave,40.75323098,-73.97032517,468,Broadway & W 55 St,40.7652654,-73.98192338,20578,Subscriber,1983,1
423,1/7/2013 16:09:00,1/7/2013 16:16:00,312,Allen St & E Houston St,40.722055,-73.989111,297,E 15 St & 3 Ave,40.734232,-73.986923,16948,Subscriber,1965,1
286,1/7/2013 16:09:00,1/7/2013 16:14:00,335,Washington Pl & Broadway,40.72903917,-73.99404649,382,University Pl & E 14 St,40.73492695,-73.99200509,16853,Subscriber,1959,2
1021,1/7/2013 16:09:00,1/7/2013 16:26:00,2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,16498,Subscriber,1984,1
517,1/7/2013 16:09:00,1/7/2013 16:18:00,305,E 58 St & 3 Ave,40.76095756,-73.96724467,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,18346,Subscriber,1974,1
761,1/7/2013 16:09:00,1/7/2013 16:22:00,325,E 19 St & 3 Ave,40.73624527,-73.98473765,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,20359,Subscriber,1960,1
344,1/7/2013 16:09:00,1/7/2013 16:15:00,225,W 14 St & The High Line,40.74195138,-74.00803013,459,W 20 St & 11 Ave,40.746745,-74.007756,20524,Customer,\N,0
446,1/7/2013 16:09:00,1/7/2013 16:17:00,486,Broadway & W 29 St,40.7462009,-73.98855723,465,Broadway & W 41 St,40.75513557,-73.98658032,17671,Subscriber,1979,1
388,1/7/2013 16:09:00,1/7/2013 16:16:00,529,W 42 St & 8 Ave,40.7575699,-73.99098507,478,11 Ave & W 41 St,40.76030096,-73.99884222,17852,Customer,\N,0
282,1/7/2013 16:09:00,1/7/2013 16:14:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,174,E 25 St & 1 Ave,40.7381765,-73.97738662,18277,Subscriber,1961,1
418,1/7/2013 16:09:00,1/7/2013 16:16:00,521,8 Ave & W 31 St,40.75044999,-73.99481051,525,W 34 St & 11 Ave,40.75594159,-74.0021163,18843,Subscriber,1973,1
990,1/7/2013 16:10:00,1/7/2013 16:26:00,504,1 Ave & E 15 St,40.73221853,-73.98165557,375,Mercer St & Bleecker St,40.72679454,-73.99695094,15436,Customer,\N,0
404,1/7/2013 16:10:00,1/7/2013 16:16:00,2008,Little West St & 1 Pl,40.70569254,-74.01677685,280,E 10 St & 5 Ave,40.73331967,-73.99510132,15839,Subscriber,1966,1
1423,1/7/2013 16:10:00,1/7/2013 16:33:00,147,Greenwich St & Warren St,40.71542197,-74.01121978,521,8 Ave & W 31 St,40.75044999,-73.99481051,17374,Subscriber,1960,1
403,1/7/2013 16:10:00,1/7/2013 16:17:00,493,W 45 St & 6 Ave,40.7568001,-73.98291153,468,Broadway & W 55 St,40.7652654,-73.98192338,19338,Subscriber,1964,1
2342,1/7/2013 16:10:00,1/7/2013 16:49:00,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,444,Broadway & W 24 St,40.7423543,-73.98915076,15846,Subscriber,1981,1
869,1/7/2013 16:10:00,1/7/2013 16:24:00,383,Greenwich Ave & Charles St,40.735238,-74.000271,468,Broadway & W 55 St,40.7652654,-73.98192338,14991,Subscriber,1977,1
735,1/7/2013 16:10:00,1/7/2013 16:23:00,500,Broadway & W 51 St,40.76228826,-73.98336183,523,W 38 St & 8 Ave,40.75466591,-73.99138152,16083,Subscriber,1983,1
655,1/7/2013 16:10:00,1/7/2013 16:21:00,472,E 32 St & Park Ave,40.7457121,-73.98194829,454,E 51 St & 1 Ave,40.75455731,-73.96592976,20246,Subscriber,1953,1
985,1/7/2013 16:10:00,1/7/2013 16:27:00,529,W 42 St & 8 Ave,40.7575699,-73.99098507,352,W 56 St & 6 Ave,40.76340613,-73.97722479,16522,Customer,\N,0
1615,1/7/2013 16:11:00,1/7/2013 16:37:00,250,Lafayette St & Jersey St,40.72456089,-73.99565293,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15169,Subscriber,1968,1
691,1/7/2013 16:11:00,1/7/2013 16:22:00,347,W Houston St & Hudson St,40.72873888,-74.00748842,496,E 16 St & 5 Ave,40.73726186,-73.99238967,18479,Customer,\N,0
348,1/7/2013 16:11:00,1/7/2013 16:16:00,520,W 52 St & 5 Ave,40.75992262,-73.97648516,2003,1 Ave & E 18 St,40.73416059,-73.98024289,16194,Subscriber,1983,1
550,1/7/2013 16:11:00,1/7/2013 16:20:00,72,W 52 St & 11 Ave,40.76727216,-73.99392888,499,Broadway & W 60 St,40.76915505,-73.98191841,15350,Subscriber,1962,1
1891,1/7/2013 16:11:00,1/7/2013 16:42:00,360,William St & Pine St,40.70717936,-74.00887308,379,W 31 St & 7 Ave,40.749156,-73.9916,19374,Customer,\N,0
633,1/7/2013 16:11:00,1/7/2013 16:21:00,448,W 37 St & 10 Ave,40.75660359,-73.9979009,446,W 24 St & 7 Ave,40.74487634,-73.99529885,17718,Subscriber,1965,1
395,1/7/2013 16:11:00,1/7/2013 16:17:00,334,W 20 St & 7 Ave,40.74238787,-73.99726235,405,Washington St & Gansevoort St,40.739323,-74.008119,16830,Subscriber,1988,1
960,1/7/2013 16:11:00,1/7/2013 16:27:00,510,W 51 St & 6 Ave,40.7606597,-73.98042047,525,W 34 St & 11 Ave,40.75594159,-74.0021163,19626,Customer,\N,0
767,1/7/2013 16:11:00,1/7/2013 16:24:00,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,518,E 39 St & 2 Ave,40.74780373,-73.9734419,18626,Customer,\N,0
437,1/7/2013 16:11:00,1/7/2013 16:18:00,303,Mercer St & Spring St,40.72362738,-73.99949601,368,Carmine St & 6 Ave,40.73038599,-74.00214988,18428,Subscriber,1949,2
739,1/7/2013 16:11:00,1/7/2013 16:23:00,466,W 25 St & 6 Ave,40.74395411,-73.99144871,465,Broadway & W 41 St,40.75513557,-73.98658032,19553,Subscriber,1982,1
731,1/7/2013 16:11:00,1/7/2013 16:23:00,475,E 16 St & Irving Pl,40.73524276,-73.98758561,379,W 31 St & 7 Ave,40.749156,-73.9916,17815,Subscriber,1953,1
451,1/7/2013 16:11:00,1/7/2013 16:19:00,195,Liberty St & Broadway,40.70905623,-74.01043382,276,Duane St & Greenwich St,40.71748752,-74.0104554,16317,Subscriber,1993,1
1938,1/7/2013 16:11:00,1/7/2013 16:43:00,523,W 38 St & 8 Ave,40.75466591,-73.99138152,523,W 38 St & 8 Ave,40.75466591,-73.99138152,18600,Subscriber,1968,1
784,1/7/2013 16:11:00,1/7/2013 16:24:00,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,518,E 39 St & 2 Ave,40.74780373,-73.9734419,20231,Customer,\N,0
1017,1/7/2013 16:11:00,1/7/2013 16:28:00,146,Hudson St & Reade St,40.71625008,-74.0091059,403,E 2 St & 2 Ave,40.72502876,-73.99069656,18043,Subscriber,1971,1
273,1/7/2013 16:11:00,1/7/2013 16:16:00,368,Carmine St & 6 Ave,40.73038599,-74.00214988,345,W 13 St & 6 Ave,40.73649403,-73.99704374,20565,Subscriber,1975,1
1215,1/7/2013 16:12:00,1/7/2013 16:32:00,342,Columbia St & Rivington St,40.71739973,-73.98016555,263,Elizabeth St & Hester St,40.71729,-73.996375,18608,Subscriber,1951,1
944,1/7/2013 16:12:00,1/7/2013 16:27:00,415,Pearl St & Hanover Square,40.7047177,-74.00926027,127,Barrow St & Hudson St,40.73172428,-74.00674436,17188,Customer,\N,0
827,1/7/2013 16:12:00,1/7/2013 16:25:00,444,Broadway & W 24 St,40.7423543,-73.98915076,445,E 10 St & Avenue A,40.72740794,-73.98142006,20511,Subscriber,1982,1
552,1/7/2013 16:12:00,1/7/2013 16:21:00,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,296,Division St & Bowery,40.71413089,-73.9970468,15400,Subscriber,1960,1
1011,1/7/2013 16:12:00,1/7/2013 16:29:00,525,W 34 St & 11 Ave,40.75594159,-74.0021163,459,W 20 St & 11 Ave,40.746745,-74.007756,16148,Subscriber,1983,2
491,1/7/2013 16:12:00,1/7/2013 16:20:00,427,State St,40.70251526,-74.01427023,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19873,Subscriber,1961,1
464,1/7/2013 16:12:00,1/7/2013 16:20:00,486,Broadway & W 29 St,40.7462009,-73.98855723,486,Broadway & W 29 St,40.7462009,-73.98855723,15837,Subscriber,1979,1
597,1/7/2013 16:12:00,1/7/2013 16:22:00,359,E 47 St & Park Ave,40.75510267,-73.97498696,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17022,Subscriber,1970,1
693,1/7/2013 16:12:00,1/7/2013 16:24:00,383,Greenwich Ave & Charles St,40.735238,-74.000271,335,Washington Pl & Broadway,40.72903917,-73.99404649,17064,Subscriber,1984,2
670,1/7/2013 16:12:00,1/7/2013 16:23:00,116,W 17 St & 8 Ave,40.74177603,-74.00149746,529,W 42 St & 8 Ave,40.7575699,-73.99098507,16903,Subscriber,1973,1
447,1/7/2013 16:12:00,1/7/2013 16:20:00,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,320,Church St & Leonard St,40.71743998,-74.00583475,17435,Subscriber,1982,1
502,1/7/2013 16:12:00,1/7/2013 16:21:00,331,Pike St & Monroe St,40.71173107,-73.99193043,401,Allen St & Rivington St,40.72019576,-73.98997825,14782,Subscriber,1981,1
993,1/7/2013 16:12:00,1/7/2013 16:29:00,529,W 42 St & 8 Ave,40.7575699,-73.99098507,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,15852,Subscriber,1992,1
8750,1/7/2013 16:12:00,1/7/2013 18:38:00,195,Liberty St & Broadway,40.70905623,-74.01043382,435,W 21 St & 6 Ave,40.74173969,-73.99415556,14923,Subscriber,1975,1
12563,1/7/2013 16:12:00,1/7/2013 19:42:00,415,Pearl St & Hanover Square,40.7047177,-74.00926027,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,14947,Customer,\N,0
12560,1/7/2013 16:13:00,1/7/2013 19:42:00,415,Pearl St & Hanover Square,40.7047177,-74.00926027,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,15241,Customer,\N,0
3072,1/7/2013 16:13:00,1/7/2013 17:04:00,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,303,Mercer St & Spring St,40.72362738,-73.99949601,17591,Subscriber,1966,1
715,1/7/2013 16:13:00,1/7/2013 16:24:00,375,Mercer St & Bleecker St,40.72679454,-73.99695094,307,Canal St & Rutgers St,40.71427487,-73.98990025,18856,Subscriber,1978,1
517,1/7/2013 16:13:00,1/7/2013 16:21:00,392,Jay St & Tech Pl,40.695065,-73.987167,305,E 58 St & 3 Ave,40.76095756,-73.96724467,15157,Subscriber,1990,1
1581,1/7/2013 16:13:00,1/7/2013 16:39:00,497,E 17 St & Broadway,40.73704984,-73.99009296,532,S 5 Pl & S 4 St,40.710451,-73.960876,15913,Subscriber,1987,2
758,1/7/2013 16:13:00,1/7/2013 16:25:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17478,Subscriber,1957,1
1042,1/7/2013 16:13:00,1/7/2013 16:30:00,525,W 34 St & 11 Ave,40.75594159,-74.0021163,470,W 20 St & 8 Ave,40.74345335,-74.00004031,20234,Subscriber,1957,2
622,1/7/2013 16:13:00,1/7/2013 16:23:00,440,E 45 St & 3 Ave,40.75255434,-73.97282625,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,15997,Subscriber,1975,2
277,1/7/2013 16:13:00,1/7/2013 16:18:00,518,E 39 St & 2 Ave,40.74780373,-73.9734419,475,E 16 St & Irving Pl,40.73524276,-73.98758561,15230,Subscriber,1963,2
1279,1/7/2013 16:13:00,1/7/2013 16:34:00,545,E 23 St & 1 Ave,40.736502,-73.97809472,509,9 Ave & W 22 St,40.7454973,-74.00197139,20152,Subscriber,1972,1
319,1/7/2013 16:13:00,1/7/2013 16:18:00,168,W 18 St & 6 Ave,40.73971301,-73.99456405,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18110,Subscriber,1958,1
629,1/7/2013 16:13:00,1/7/2013 16:24:00,466,W 25 St & 6 Ave,40.74395411,-73.99144871,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15309,Subscriber,1969,1
1451,1/7/2013 16:13:00,1/7/2013 16:37:00,410,Suffolk St & Stanton St,40.72066442,-73.98517977,312,Allen St & E Houston St,40.722055,-73.989111,18533,Subscriber,1986,1
863,1/7/2013 16:13:00,1/7/2013 16:28:00,494,W 26 St & 8 Ave,40.74734825,-73.99723551,494,W 26 St & 8 Ave,40.74734825,-73.99723551,16064,Subscriber,1984,1
1241,1/7/2013 16:13:00,1/7/2013 16:34:00,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,521,8 Ave & W 31 St,40.75044999,-73.99481051,16526,Subscriber,1988,1
247,1/7/2013 16:13:00,1/7/2013 16:17:00,328,Watts St & Greenwich St,40.72405549,-74.00965965,358,Christopher St & Greenwich St,40.73291553,-74.00711384,19335,Subscriber,1977,1
449,1/7/2013 16:13:00,1/7/2013 16:21:00,306,Cliff St & Fulton St,40.70823502,-74.00530063,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,16765,Subscriber,1979,1
654,1/7/2013 16:13:00,1/7/2013 16:24:00,164,E 47 St & 2 Ave,40.75323098,-73.97032517,529,W 42 St & 8 Ave,40.7575699,-73.99098507,16151,Subscriber,1965,1
601,1/7/2013 16:14:00,1/7/2013 16:24:00,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,447,8 Ave & W 52 St,40.76370739,-73.9851615,15120,Subscriber,1986,1
1462,1/7/2013 16:14:00,1/7/2013 16:38:00,128,MacDougal St & Prince St,40.72710258,-74.00297088,352,W 56 St & 6 Ave,40.76340613,-73.97722479,17925,Subscriber,1960,1
652,1/7/2013 16:14:00,1/7/2013 16:25:00,375,Mercer St & Bleecker St,40.72679454,-73.99695094,317,E 6 St & Avenue B,40.72453734,-73.98185424,19606,Subscriber,1964,2
1960,1/7/2013 16:14:00,1/7/2013 16:47:00,515,W 43 St & 10 Ave,40.76009437,-73.99461843,306,Cliff St & Fulton St,40.70823502,-74.00530063,18844,Subscriber,1983,1
943,1/7/2013 16:14:00,1/7/2013 16:30:00,426,West St & Chambers St,40.71754834,-74.01322069,212,W 16 St & The High Line,40.74334935,-74.00681753,19859,Subscriber,1958,1
393,1/7/2013 16:14:00,1/7/2013 16:21:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,17141,Subscriber,1981,1
382,1/7/2013 16:14:00,1/7/2013 16:20:00,456,E 53 St & Madison Ave,40.7597108,-73.97402311,469,Broadway & W 53 St,40.76344058,-73.98268129,16913,Subscriber,1950,1
1172,1/7/2013 16:14:00,1/7/2013 16:34:00,499,Broadway & W 60 St,40.76915505,-73.98191841,456,E 53 St & Madison Ave,40.7597108,-73.97402311,15628,Customer,\N,0
283,1/7/2013 16:14:00,1/7/2013 16:19:00,388,W 26 St & 10 Ave,40.74971775,-74.00295035,442,W 27 St & 7 Ave,40.746647,-73.993915,16123,Subscriber,1979,1
1000,1/7/2013 16:14:00,1/7/2013 16:31:00,485,W 37 St & 5 Ave,40.75038009,-73.98338988,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,17555,Subscriber,1988,2
1280,1/7/2013 16:14:00,1/7/2013 16:36:00,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17095,Subscriber,1951,1
1704,1/7/2013 16:14:00,1/7/2013 16:43:00,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,19810,Subscriber,1965,1
610,1/7/2013 16:14:00,1/7/2013 16:24:00,538,W 49 St & 5 Ave,40.75795248,-73.97787642,468,Broadway & W 55 St,40.7652654,-73.98192338,19969,Subscriber,1970,1
502,1/7/2013 16:14:00,1/7/2013 16:23:00,294,Washington Square E,40.73049393,-73.9957214,404,9 Ave & W 14 St,40.7405826,-74.00550867,18100,Subscriber,1962,2
948,1/7/2013 16:14:00,1/7/2013 16:30:00,382,University Pl & E 14 St,40.73492695,-73.99200509,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,15109,Customer,\N,0
1069,1/7/2013 16:14:00,1/7/2013 16:32:00,386,Centre St & Worth St,40.71494807,-74.00234482,507,E 25 St & 2 Ave,40.73912601,-73.97973776,19704,Subscriber,1990,1
441,1/7/2013 16:15:00,1/7/2013 16:22:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,342,Columbia St & Rivington St,40.71739973,-73.98016555,19053,Customer,\N,0
575,1/7/2013 16:15:00,1/7/2013 16:24:00,442,W 27 St & 7 Ave,40.746647,-73.993915,422,W 59 St & 10 Ave,40.770513,-73.988038,16924,Subscriber,1971,1
1134,1/7/2013 16:15:00,1/7/2013 16:34:00,499,Broadway & W 60 St,40.76915505,-73.98191841,490,8 Ave & W 33 St,40.751551,-73.993934,20018,Customer,\N,0
1583,1/7/2013 16:15:00,1/7/2013 16:41:00,455,1 Ave & E 44 St,40.75001986,-73.96905301,412,Forsyth St & Canal St,40.7158155,-73.99422366,15028,Subscriber,1979,2
1559,1/7/2013 16:15:00,1/7/2013 16:41:00,520,W 52 St & 5 Ave,40.75992262,-73.97648516,249,Harrison St & Hudson St,40.71870987,-74.0090009,16466,Subscriber,1971,1
858,1/7/2013 16:15:00,1/7/2013 16:29:00,474,5 Ave & E 29 St,40.7451677,-73.98683077,486,Broadway & W 29 St,40.7462009,-73.98855723,20379,Subscriber,1953,1
2567,1/7/2013 16:15:00,1/7/2013 16:58:00,449,W 52 St & 9 Ave,40.76461837,-73.98789473,475,E 16 St & Irving Pl,40.73524276,-73.98758561,18808,Subscriber,1951,1
484,1/7/2013 16:15:00,1/7/2013 16:23:00,303,Mercer St & Spring St,40.72362738,-73.99949601,347,W Houston St & Hudson St,40.72873888,-74.00748842,17538,Subscriber,1966,2
442,1/7/2013 16:15:00,1/7/2013 16:23:00,524,W 43 St & 6 Ave,40.75527307,-73.98316936,167,E 39 St & 3 Ave,40.7489006,-73.97604882,19641,Subscriber,1958,1
665,1/7/2013 16:15:00,1/7/2013 16:26:00,466,W 25 St & 6 Ave,40.74395411,-73.99144871,445,E 10 St & Avenue A,40.72740794,-73.98142006,17605,Subscriber,1959,1
1473,1/7/2013 16:15:00,1/7/2013 16:40:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,404,9 Ave & W 14 St,40.7405826,-74.00550867,18874,Customer,\N,0
1432,1/7/2013 16:15:00,1/7/2013 16:39:00,268,Howard St & Centre St,40.71910537,-73.99973337,488,W 39 St & 9 Ave,40.75645824,-73.99372222,19871,Subscriber,1985,1
1488,1/7/2013 16:16:00,1/7/2013 16:40:00,528,2 Ave & E 31 St,40.74290902,-73.97706058,404,9 Ave & W 14 St,40.7405826,-74.00550867,14835,Customer,\N,0
1680,1/7/2013 16:16:00,1/7/2013 16:44:00,308,St James Pl & Oliver St,40.71307916,-73.99851193,319,Park Pl & Church St,40.71336124,-74.00937622,18309,Customer,\N,0
842,1/7/2013 16:16:00,1/7/2013 16:30:00,450,W 49 St & 8 Ave,40.76227205,-73.98788205,447,8 Ave & W 52 St,40.76370739,-73.9851615,19712,Customer,\N,0
677,1/7/2013 16:16:00,1/7/2013 16:27:00,507,E 25 St & 2 Ave,40.73912601,-73.97973776,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16819,Subscriber,1958,1
100,1/7/2013 16:16:00,1/7/2013 16:18:00,350,Clinton St & Grand St,40.71559509,-73.9870295,311,Norfolk St & Broome St,40.7172274,-73.98802084,16429,Subscriber,1975,1
265,1/7/2013 16:16:00,1/7/2013 16:20:00,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,335,Washington Pl & Broadway,40.72903917,-73.99404649,16091,Subscriber,1962,1
432,1/7/2013 16:16:00,1/7/2013 16:23:00,497,E 17 St & Broadway,40.73704984,-73.99009296,379,W 31 St & 7 Ave,40.749156,-73.9916,16063,Subscriber,1967,1
278,1/7/2013 16:16:00,1/7/2013 16:21:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,497,E 17 St & Broadway,40.73704984,-73.99009296,18144,Subscriber,1982,1
281,1/7/2013 16:16:00,1/7/2013 16:21:00,469,Broadway & W 53 St,40.76344058,-73.98268129,482,W 15 St & 7 Ave,40.73935542,-73.99931783,19620,Customer,\N,0
235,1/7/2013 16:16:00,1/7/2013 16:20:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,20243,Customer,\N,0
693,1/7/2013 16:16:00,1/7/2013 16:28:00,458,11 Ave & W 27 St,40.751396,-74.005226,493,W 45 St & 6 Ave,40.7568001,-73.98291153,18889,Subscriber,1948,1
244,1/7/2013 16:16:00,1/7/2013 16:20:00,168,W 18 St & 6 Ave,40.73971301,-73.99456405,116,W 17 St & 8 Ave,40.74177603,-74.00149746,19605,Subscriber,1975,1
1037,1/7/2013 16:16:00,1/7/2013 16:34:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,507,E 25 St & 2 Ave,40.73912601,-73.97973776,16357,Subscriber,1983,1
385,1/7/2013 16:17:00,1/7/2013 16:23:00,475,E 16 St & Irving Pl,40.73524276,-73.98758561,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15092,Subscriber,1984,2
784,1/7/2013 16:17:00,1/7/2013 16:30:00,450,W 49 St & 8 Ave,40.76227205,-73.98788205,447,8 Ave & W 52 St,40.76370739,-73.9851615,15517,Customer,\N,0
430,1/7/2013 16:17:00,1/7/2013 16:24:00,468,Broadway & W 55 St,40.7652654,-73.98192338,479,9 Ave & W 45 St,40.76019252,-73.9912551,19338,Subscriber,1984,1
835,1/7/2013 16:17:00,1/7/2013 16:31:00,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,412,Forsyth St & Canal St,40.7158155,-73.99422366,19586,Subscriber,1963,1
1282,1/7/2013 16:17:00,1/7/2013 16:38:00,497,E 17 St & Broadway,40.73704984,-73.99009296,329,Greenwich St & N Moore St,40.72043411,-74.01020609,20244,Subscriber,1985,1
138,1/7/2013 16:17:00,1/7/2013 16:19:00,335,Washington Pl & Broadway,40.72903917,-73.99404649,375,Mercer St & Bleecker St,40.72679454,-73.99695094,16336,Subscriber,1981,1
789,1/7/2013 16:17:00,1/7/2013 16:30:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,294,Washington Square E,40.73049393,-73.9957214,16417,Subscriber,1992,2
826,1/7/2013 16:17:00,1/7/2013 16:31:00,401,Allen St & Rivington St,40.72019576,-73.98997825,412,Forsyth St & Canal St,40.7158155,-73.99422366,14864,Subscriber,1970,2
292,1/7/2013 16:17:00,1/7/2013 16:22:00,492,W 33 St & 7 Ave,40.75019995,-73.99093085,472,E 32 St & Park Ave,40.7457121,-73.98194829,19081,Subscriber,1972,1
1591,1/7/2013 16:17:00,1/7/2013 16:44:00,308,St James Pl & Oliver St,40.71307916,-73.99851193,297,E 15 St & 3 Ave,40.734232,-73.986923,16343,Customer,\N,0
593,1/7/2013 16:17:00,1/7/2013 16:27:00,464,E 56 St & 3 Ave,40.75934501,-73.96759673,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17384,Customer,\N,0
627,1/7/2013 16:17:00,1/7/2013 16:28:00,79,Franklin St & W Broadway,40.71911552,-74.00666661,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20010,Subscriber,1967,2
741,1/7/2013 16:18:00,1/7/2013 16:30:00,290,2 Ave & E 58 St,40.76020258,-73.96478473,517,Pershing Square S,40.75149263,-73.97798848,14767,Subscriber,1971,1
1012,1/7/2013 16:18:00,1/7/2013 16:35:00,496,E 16 St & 5 Ave,40.73726186,-73.99238967,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16485,Customer,\N,0
1170,1/7/2013 16:18:00,1/7/2013 16:37:00,493,W 45 St & 6 Ave,40.7568001,-73.98291153,358,Christopher St & Greenwich St,40.73291553,-74.00711384,19978,Subscriber,1975,1
1016,1/7/2013 16:18:00,1/7/2013 16:35:00,168,W 18 St & 6 Ave,40.73971301,-73.99456405,428,E 3 St & 1 Ave,40.72467721,-73.98783413,14860,Subscriber,1966,2
1221,1/7/2013 16:18:00,1/7/2013 16:38:00,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,515,W 43 St & 10 Ave,40.76009437,-73.99461843,18314,Subscriber,1954,2
821,1/7/2013 16:18:00,1/7/2013 16:32:00,311,Norfolk St & Broome St,40.7172274,-73.98802084,348,W Broadway & Spring St,40.72490985,-74.00154702,19568,Subscriber,1955,1
